id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35416569,Billinghurst House,720363,Veronica,,Almagro,-34.59877,-58.41366,Entire home/apt,3500,5,0,,,2,271,0,
35417796,Luxury Apartment in Palermo w a BIG patio,216009740,Chiara,,Palermo,-34.57718,-58.41468,Entire home/apt,3979,2,3,2020-02-19,0.15,1,88,0,
35419107,Habitacion privada en Palermo Soho,6229473,Maria,,Palermo,-34.588,-58.43562,Private room,1987,1,0,,,11,364,0,
35419848,Moderno departamento en Retiro vista al río,42826977,Graciela,,Retiro,-34.5928,-58.3774,Entire home/apt,1360,90,0,,,1,179,0,
35421780,Habitación luminosa y tranquila,97918341,Nicolas,,Barracas,-34.63164,-58.37198,Private room,1293,7,0,,,1,179,0,
35422776,PALERMO SOHO MAISONETTE,156325504,Virginia,,Palermo,-34.59666,-58.42354,Entire home/apt,4974,2,10,2019-08-28,0.36,1,333,0,
35425036,Departamento alquiler temporario,266606368,Jani,,Recoleta,-34.5947,-58.39953,Entire home/apt,1800,1,1,2019-07-31,0.04,1,365,0,
35429114,Best Location City Center,121950957,Romina,,San Nicolas,-34.60093,-58.37319,Entire home/apt,2700,2,38,2021-02-21,1.37,3,157,11,
35429825,C Studio-Private Jacuzzi & terrace-Soho Palermo,6999405,Joaquin,,Palermo,-34.58587,-58.42807,Entire home/apt,3422,2,59,2021-09-21,2.03,4,229,8,
35445624,Independent room with private bathroom,3584130,Hernan,,Chacarita,-34.5866,-58.44412,Private room,2889,1,4,2020-01-08,0.14,1,90,0,
35448380,Luminoso y Nuevo en pleno Palermo Soho,26414327,Maria Eugenia,,Palermo,-34.58556,-58.41934,Entire home/apt,7500,3,41,2019-11-25,1.43,1,55,0,
35449364,APARTMENT Juncal - By HART,12450540,Maria,,Retiro,-34.59258,-58.3863,Entire home/apt,2885,15,0,,,12,277,0,
35452116,Recién reciclado luminoso y excelentemente ubicado,266745772,Maria Daniela,,Retiro,-34.59314,-58.38104,Entire home/apt,3000,2,25,2020-03-08,0.88,1,162,2,
35458446,Spacious 3 Bdr. Apartment by the parks.,11483615,Mariana,,Palermo,-34.58512,-58.41526,Entire home/apt,11925,5,15,2019-12-07,0.53,31,307,4,
35459343,hermoso estudio en el corazón de Recoleta,120979079,Marta,,Recoleta,-34.58869,-58.38865,Entire home/apt,2900,29,0,,,2,291,0,
35460764,ALOJATE EN EL CORAZÓN DE BUENOS AIRES ❤,222563972,María Inés,,San Nicolas,-34.59895,-58.37754,Entire home/apt,2100,4,32,2019-09-19,1.13,1,110,0,
35462021,Light Apartment Alto Palermo,191743690,Julieta,,Palermo,-34.58757,-58.41433,Entire home/apt,5466,2,0,,,2,298,0,
35462418,Monoambiente en el Centro Porteño. Gran Ubicacion!,65892918,David,,Monserrat,-34.6137,-58.38683,Entire home/apt,4974,3,12,2019-11-02,0.44,1,269,0,
35462583,Bonita y cómoda habitación individual. Obelisco.,127834203,Juan M.,,San Nicolas,-34.60248,-58.37277,Private room,990,2,3,2020-01-31,0.11,4,0,0,
35464157,"Casablanca, single bedroom in stylish apartment",10107942,Xenia,,Recoleta,-34.58936,-58.40654,Private room,1990,3,0,,,2,363,0,
35467378,Casa estilo PH con Terraza en Palermo Hollywood,53588044,Jose Ignacio,,Palermo,-34.57919,-58.43927,Entire home/apt,3279,5,1,2019-07-22,0.04,1,118,0,
35482077,Laprida Apart para 4 @Recoleta,113221419,Manuela,,Recoleta,-34.58785,-58.40208,Entire home/apt,3000,3,26,2019-07-03,0.93,6,365,0,
35484738,Cómodo monoambiente en Palermo Chico #7859,221941387,Alternativa,,Palermo,-34.57822,-58.40496,Entire home/apt,2981,90,0,,,27,363,0,
35485569,Departamento completo a estrenar.,253060682,Grupo,,Nueva Pompeya,-34.6439,-58.41871,Entire home/apt,3000,1,10,2020-01-23,0.35,1,180,0,
35488360,Hermoso monoambiente en Palermo Hollywood,221941387,Alternativa,,Palermo,-34.5761,-58.43187,Entire home/apt,2388,90,0,,,27,363,0,
35491671,Cozy apartment in the heart of Versalles,48326193,Adriana,,Versalles,-34.62919,-58.52494,Private room,2985,1,7,2020-02-16,0.28,1,263,0,
35492680,Departamento en Palermo Hollywood ****,57022552,Sabrina,,Palermo,-34.58169,-58.43404,Entire home/apt,1700,1,8,2020-10-19,0.28,3,1,0,
35494064,Moderno Monoambiente (colegiales-palermo),171490842,Marco,,Palermo,-34.57591,-58.44279,Entire home/apt,2250,2,37,2020-03-15,1.28,1,129,4,
35506345,"Acogedor, funcional, luminoso y cómodo loft",16261419,Diana,,Belgrano,-34.56223,-58.46237,Private room,1789,5,18,2020-01-28,0.63,1,0,0,
35508868,Cabañas en la Isla,221002842,Julian,,Villa Crespo,-34.59632,-58.43342,Private room,13000,1,0,,,1,364,0,
35512511,"Depto 2 ambientes con balcón, wifi y comodidades.",267170342,Alejandro,,Villa Urquiza,-34.56878,-58.48197,Private room,990,1,0,,,1,365,0,
35516239,ACUÑA DE PALERMO,145778363,José,,Almagro,-34.5978,-58.4218,Entire home/apt,3780,2,3,2020-05-28,0.13,1,270,0,
35517684,"Loft full of natural light, ideal for 1 or 2",74881696,Alex,,Monserrat,-34.61461,-58.37312,Entire home/apt,1492,3,9,2020-01-08,0.31,1,349,0,
35517908,Best location! Av. Corrientes - Obelisco 1250,167911978,Hernan Miguel,,San Nicolas,-34.6035,-58.38538,Entire home/apt,1904,3,8,2021-06-21,1.59,1,85,8,
35519891,1 Room Apartment - Marcelo T. De Alvear,256336377,Jose Maria,,Retiro,-34.5953,-58.37279,Entire home/apt,2000,2,12,2019-10-12,0.43,2,363,0,
35520070,Cocheras en venta. Únicas por su tamaño,153993272,Eduardo,,Belgrano,-34.56515,-58.44796,Shared room,995,1,0,,,1,179,0,
35521232,Apartment in the Beautiful Neighborhood of Palermo,267247079,John,,Palermo,-34.58665,-58.41453,Entire home/apt,2981,7,1,2019-07-30,0.04,1,363,0,
35521977,Apartamento con encanto en Recoleta,134055499,María Lourdes,,Recoleta,-34.58941,-58.39778,Entire home/apt,4472,1,3,2019-07-11,0.10,1,179,0,
35532250,Excelente depto a metros de Callao y Corrientes,79753271,Lupe,,Recoleta,-34.59971,-58.39683,Entire home/apt,2089,2,32,2020-12-23,1.16,1,61,3,
35533941,Caffa,267337783,Nicolas,,Palermo,-34.58485,-58.42018,Entire home/apt,1200,2,0,,,1,56,0,
35535824,Cama en Dpto con todos los servicios,267352778,Mauro,,Floresta,-34.63216,-58.47697,Shared room,995,1,0,,,1,179,0,
35536412,Muy luminoso y con coneccion a toda la ciudad,267356965,Miguel,,Belgrano,-34.56764,-58.45898,Entire home/apt,1800,4,1,2019-10-03,0.04,1,90,0,
35538458,Luminoso y silencioso departamento en Palermo,26550266,Natalia,,Palermo,-34.58888,-58.41422,Entire home/apt,3478,2,0,,,1,88,0,
35541393,Andy's place,187404178,Andrea,,Chacarita,-34.58746,-58.4542,Shared room,1492,1,0,,,1,178,0,
35541433,Departamento Palermo,25059208,Sebastián,,Palermo,-34.58176,-58.42119,Entire home/apt,4000,3,0,,,1,179,0,
35543822,Monoambiente con amenities en corazón de Recoleta,167376388,Ana Maria,,Recoleta,-34.59327,-58.39545,Entire home/apt,3478,2,4,2019-12-02,0.14,1,365,0,
35543924,EC Apartments,267013498,Cecilia Y Esteban,,Palermo,-34.57811,-58.42425,Entire home/apt,3000,1,4,2020-02-16,0.14,1,362,0,
35544456,Departamento de 2 ambientes en Palermo Chico,267419299,Tomas,,Palermo,-34.58157,-58.40392,Entire home/apt,1492,30,8,2020-01-30,0.38,1,179,0,
35545217,Breathtaking apartment with green balcony,267432262,Diana,,Palermo,-34.58081,-58.43412,Entire home/apt,3478,2,14,2021-05-04,0.52,2,262,3,
35545834,CUARTO Y BAÑO PRIVADO EN CASONA EN PALERMO VIAJE,179814704,Lino,,Almagro,-34.60059,-58.43076,Private room,1200,1,6,2020-02-12,0.21,3,52,0,
35546274,LOFT en PALERMO SOHO,179814704,Lino,,Palermo,-34.58937,-58.43264,Entire home/apt,2100,2,80,2020-01-25,2.84,3,202,21,
35546609,Acogedor monoambiente,267435171,Alexandra,,San Cristobal,-34.62204,-58.39163,Entire home/apt,2500,1,18,2020-01-04,0.64,1,90,0,
35546826,Depart. 4 ambientes + escritorio estilo antiguo,267449047,Clara,,Constitucion,-34.62621,-58.39025,Entire home/apt,1800,2,11,2021-09-11,0.40,1,64,6,
35548736,Great apartment in Palermo Hollywood,93879062,Bianca,,Palermo,-34.5781,-58.43442,Entire home/apt,2981,7,4,2019-09-05,0.14,1,58,0,
35563763,"Spacious 1BR Apt, Recycled , in Classic Building",132838002,Juan,,Palermo,-34.58155,-58.4137,Entire home/apt,2686,14,0,,,46,60,0,
35565541,Recoleta Top. Amplio. Luminoso. Callao y Las Heras,264843031,Ana,,Recoleta,-34.59158,-58.39364,Entire home/apt,3383,2,16,2020-02-09,0.56,1,113,0,
35567168,"Cool 1BR Apt, Palermo Soho, Armenia Park Corner",132838002,Juan,,Palermo,-34.58928,-58.42521,Entire home/apt,1391,14,1,2019-10-14,0.04,46,52,0,
35568105,Amazing. NEW. Open 2019!! Security 24hs. Belgrano,9680205,Seba,,Belgrano,-34.55971,-58.461,Entire home/apt,2487,12,14,2019-07-07,0.51,2,24,5,
35569688,En el corazón de Buenos Aires,693226,Cecilia,,Monserrat,-34.61379,-58.38538,Entire home/apt,3786,1,5,2020-01-02,0.18,1,7,0,
35570485,Un departamento cómodo y listo para tu relax!,141715015,Silvia,,Recoleta,-34.59246,-58.41085,Entire home/apt,2400,30,50,2019-07-02,1.73,2,179,0,
35571771,Soho Rentals Danish Dream Studio,267640736,Andres,,Palermo,-34.58687,-58.42419,Entire home/apt,5466,3,1,2019-06-14,0.03,1,299,0,
35572021,Apart Studio Arenales,18203411,Cintia,,Retiro,-34.59498,-58.37925,Entire home/apt,1492,3,3,2021-09-22,0.11,6,365,2,
35573183,Serrano View 7A,178069226,Agustin,,Palermo,-34.5885,-58.43218,Entire home/apt,5962,5,5,2019-12-03,0.18,11,89,1,
35577671,"Loft ubicado en el corazon de San Telmo, puro arte",251763159,Pilar,,San Telmo,-34.6184,-58.37404,Shared room,4079,1,1,2019-07-12,0.04,1,88,0,
35578150,Departamento  vista divina ubicación perfecta,159639293,Andres,,Villa Luro,-34.639,-58.49777,Entire home/apt,159177,4,0,,,3,330,0,
35579510,Departamento Palermo,267698405,Victor,,Palermo,-34.58168,-58.42467,Entire home/apt,1380,15,0,,,1,365,0,
35580207,Bright Flat in the heart of BA!,185552059,Miguel,,San Nicolas,-34.60566,-58.38262,Entire home/apt,2487,3,26,2020-02-17,0.91,2,145,1,
35581013,"NEW! Net & Cool  Studio ,Palermo Hollywood",11258401,Natalia,,Chacarita,-34.58352,-58.44891,Entire home/apt,4178,1,22,2020-01-15,0.79,9,128,4,
35588559,2 ambientes soleado tipo Loft c/ terraza,267766376,Varent,,Chacarita,-34.58676,-58.44938,Entire home/apt,3001,90,0,,,1,363,0,
35604230,2 apartments in the same bldng - Palermo Soho,7986525,Matias,,Palermo,-34.59237,-58.42818,Entire home/apt,6069,2,9,2019-08-04,0.33,12,176,1,
35604626,Trendy Apartment in Buenos Aires,11483615,Mariana,,Retiro,-34.59287,-58.38014,Entire home/apt,1592,2,6,2021-05-29,0.21,31,243,2,
35605847,Comfortable apartment in Recoleta,159472414,Max,,Retiro,-34.5947,-58.38652,Entire home/apt,2573,2,23,2019-09-23,0.80,2,330,0,
35608557,Beautiful flat in Palermo,258428217,Laila,,Palermo,-34.59664,-58.42512,Entire home/apt,2885,3,15,2020-02-18,0.53,1,300,0,
35609708,Hermoso Loft en el Corazón de San Telmo.,5199132,Gabriel,,San Telmo,-34.61962,-58.3751,Entire home/apt,4377,2,19,2019-12-22,0.68,3,299,0,
35609749,Stylish & Classic 1 BR Apt in Historical Recoleta,132838002,Juan,,Recoleta,-34.59194,-58.39248,Entire home/apt,1492,2,0,,,46,69,0,
35610715,Moderno Loft Duplex en la mejor zona de Palermo,260322092,Maria,,Palermo,-34.58361,-58.43356,Entire home/apt,2967,1,43,2021-04-06,1.49,3,331,17,
35611006,Great 2 story loft + terrace + Palermo Soho,24715479,Gwenole,,Palermo,-34.5821,-58.42626,Entire home/apt,3379,1,7,2020-05-01,0.25,23,315,0,
35613083,Amazing Vidal :: Colegiales - Palermo,14886507,Celeste,,Colegiales,-34.56996,-58.45644,Entire home/apt,1791,10,6,2020-05-01,0.21,1,240,0,
35614396,Habitación boutique en el corazón de Palermo,200143759,Maria Estela,,Palermo,-34.58049,-58.40938,Private room,1633,1,0,,,1,90,0,
35614405,EXECUTIVE APARTMENT CENTER,101384521,Silvia,,San Nicolas,-34.60104,-58.37817,Entire home/apt,2981,3,1,2019-07-25,0.04,2,365,0,
35615607,"RETIRO-RECOLETA EXCELENTE UBICACION 47m2,",257356745,Lidia Susana,,Retiro,-34.59072,-58.37744,Entire home/apt,2288,3,1,2019-10-04,0.04,3,364,0,
35616625,Fliphaus ✔️4pax nearby the Polo Fields - Palermo!,1021694,Fliphaus,,Palermo,-34.57472,-58.43126,Entire home/apt,3098,1,33,2021-08-28,1.32,57,85,8,
35617137,Nice apartment in the best neighborhood in BA,267961154,Ana Elena,,Recoleta,-34.59366,-58.38855,Entire home/apt,1990,5,35,2020-03-02,1.23,1,83,4,
35617481,Habitación privada para 1 / Private room for 1,83582546,Mer,,Recoleta,-34.59481,-58.40918,Private room,995,1,39,2019-10-07,1.37,3,365,0,
35618499,Studio boutique  con la mejor vista sobre Palermo,13834947,Joaquin,,Palermo,-34.58067,-58.415,Entire home/apt,2985,5,27,2020-03-16,0.96,11,115,4,
35633975,STUDIO HOLLYWOOD 4,3798658,Natacha,,Palermo,-34.57674,-58.43668,Entire home/apt,2700,1,20,2020-02-04,0.71,3,219,4,
35634859,Cozy apartment at the Fountain´s Plaza w/ Netflix,16549750,Fede,,Colegiales,-34.57454,-58.4618,Entire home/apt,2487,4,1,2021-04-06,0.15,3,365,1,+5491134246920
35635976,Práctico estudio en Monserrat,16133446,Luis & Florencia,,Monserrat,-34.61491,-58.38289,Entire home/apt,1492,14,2,2021-01-08,0.19,52,302,2,
35636865,"Casa nueva. 120 metros, 3 cuartos, 2 baños y Patio",12387018,Luciana,,Belgrano,-34.55795,-58.44443,Entire home/apt,10943,12,12,2020-11-03,0.47,1,65,1,
35636923,"Estudio en bajo Belgrano, ubicación inmejorable",268089920,Virginia,,Belgrano,-34.55904,-58.44367,Entire home/apt,1800,2,29,2019-09-12,1.02,2,137,0,
35637221,Classic Apartment in Recoleta,417090,Mateo,,Recoleta,-34.59765,-58.39103,Entire home/apt,5969,3,1,2019-07-27,0.04,3,365,0,
35638542,Dpto en recoleta a 2 cuadras del patio bullrich,10639431,Alvaro,,Retiro,-34.58982,-58.38127,Entire home/apt,4974,1,0,,,1,363,0,
35638710,Departamento en barrio Recoleta. Boho chic.,82935630,Belu,,Recoleta,-34.59163,-58.41106,Private room,1492,1,2,2019-08-15,0.07,2,89,0,
35640309,Hermoso Departamento 100% renovado pleno Palermo,48064803,Federico,,Palermo,-34.58831,-58.40985,Entire home/apt,2487,3,8,2020-02-17,0.31,25,237,5,
35643405,Confortable 2 ambientes  en Palermo Hollywood,221941387,Alternativa,,Palermo,-34.57615,-58.43866,Entire home/apt,5466,90,0,,,27,363,0,
35643744,Increible loft en recoleta!,104557843,Matias,,Recoleta,-34.59282,-58.39445,Entire home/apt,1900,1,9,2019-11-02,0.31,1,128,0,
35644829,"Cozy Loft/Studio in Recoleta, La Isla Area",132838002,Juan,,Recoleta,-34.5872,-58.39528,Entire home/apt,1789,58,0,,,46,362,0,
35645673,Lolileanhouse2,6150344,Leandro,,Palermo,-34.58446,-58.4207,Entire home/apt,3975,3,0,,,2,209,0,
35645735,Hermoso departamento en el centro de Puerto Madero,266940627,Mariana,,Puerto Madero,-34.61656,-58.36176,Entire home/apt,4477,5,16,2021-04-05,0.57,1,334,1,
35646934,Práctico estudio en Monserrat,16133446,Luis & Florencia,,Monserrat,-34.61376,-58.38242,Entire home/apt,1592,14,4,2020-12-29,0.14,52,268,1,
35648576,Céntrico y guapo apartamento en Buenos Aires.,5466423,Matheo,,Retiro,-34.597198,-58.379799,Entire home/apt,2886,5,29,2020-03-04,1.04,4,119,2,
35650720,Retiro / Recoleta - Increíble ubicación,261323761,Marcela,,Retiro,-34.58888,-58.38299,Entire home/apt,2587,1,37,2019-11-30,1.30,1,304,0,
35664682,Casa de Cynthia,244897200,Candela,,Paternal,-34.60217,-58.4604,Private room,952,30,0,,,2,89,0,
35665960,"Adorable, luminoso,en Palermo. Amenities. Location",1028764,Cecilia,,Palermo,-34.57778,-58.44058,Entire home/apt,4969,1,15,2019-11-24,0.52,86,180,3,
35666371,Shine One Bedroom in Palermo Botanico!,35067450,Ignacio,,Palermo,-34.58597,-58.41493,Entire home/apt,4969,2,6,2020-02-06,0.21,10,270,0,
35666542,Luxury Studio in Palermo Hollywood,66217018,Delfina,,Palermo,-34.5767,-58.43814,Entire home/apt,2311,3,36,2021-03-11,1.40,1,212,11,
35667408,Espectacular dpto!La mejor vista.Todo Luz y GLAM.,24205537,Candelaria,,Palermo,-34.5793,-58.40622,Entire home/apt,24843,5,0,,,2,83,0,
35673412,Moderno monoambiente en Palermo #6078,221941387,Alternativa,,Palermo,-34.57496,-58.41958,Entire home/apt,2288,30,0,,,27,363,0,
35674422,Departamento para 5 personas CENTRO BAIRES.,231513406,Ezequiel,,Balvanera,-34.61744,-58.39962,Entire home/apt,4477,3,2,2020-01-05,0.08,14,364,0,
35674626,"Large Balcony, Design and Confort in Palermo Chico",11060914,Lautaro,,Palermo,-34.58198,-58.41387,Entire home/apt,2487,5,4,2019-09-03,0.14,4,60,0,
35675461,HERMOSO DEPARTAMENTO CON UBICACIÓN IDEAL-RECOLETA,186099898,Marta,,Recoleta,-34.58672,-58.39802,Entire home/apt,4000,3,16,2020-01-06,0.58,4,89,0,
35675993,"Nice, warm an cozy apartment.",209620668,Dolores,,Recoleta,-34.59194,-58.39373,Entire home/apt,2981,2,0,,,1,365,0,
35676197,Luxury Apartment 200sq m in RECOLETA-20%OFFER,265464769,Sebastian,,Recoleta,-34.58944,-58.40056,Entire home/apt,11938,1,36,2021-05-10,1.31,1,186,7,
35677642,Botánico Studio,178069226,Agustin,,Palermo,-34.58241,-58.41255,Entire home/apt,3482,7,2,2020-12-21,0.18,11,175,2,
35679201,Amplia Habitación Privada en Parque Chacabuco,106359575,Agustina,,Parque Chacabuco,-34.6321,-58.44565,Private room,1044,1,18,2021-10-11,0.63,1,325,2,
35679527,B102 1 bedroom apartment in the heart of downtown,20907367,Marcela,,San Nicolas,-34.60446,-58.3826,Entire home/apt,7362,7,0,,,55,88,0,
35680592,Lovely studio in Palermo for a couple,25219174,Leandro,,Palermo,-34.57607,-58.44112,Entire home/apt,2487,3,4,2020-04-01,0.15,1,365,0,
35680634,LINDISIMO DEPTO EN CALLE MAS ELEGANTE DE BS AIRES,57142519,Nestor,,Retiro,-34.59074,-58.37907,Entire home/apt,5962,2,0,,,1,359,0,
35682605,Betty´s home,100972248,Cecilia,,Balvanera,-34.60006,-58.39318,Entire home/apt,2487,3,5,2019-12-14,0.20,3,255,0,
35700772,Departamento en el corazón de Buenos Aires,268545564,Mara,,San Nicolas,-34.60545,-58.38732,Entire home/apt,1393,4,39,2019-08-18,1.35,1,267,11,
35701623,Luxury Palermo Soho 4870 • 2 amb • Fully Equipped,125220612,Telmo,,Palermo,-34.58306,-58.42884,Entire home/apt,3123,4,14,2020-02-29,0.56,1,76,2,
35702527,Apartamento de 1 cuarto cerca de Plaza Serrano,1714257,Martin,,Palermo,-34.59252,-58.4241,Entire home/apt,1691,14,13,2020-03-09,0.47,12,300,3,
35706398,Apartamento Libertad - inmejorable ubicación.,268584273,Suyay,,San Nicolas,-34.60703,-58.38466,Entire home/apt,2000,3,17,2020-03-05,0.61,1,365,0,
35708867,Excelente departamento en Boedo.,268599579,Ozzahara,,Boedo,-34.62766,-58.42476,Entire home/apt,9949,1,0,,,1,365,0,
35709613,Impresionante Suite en San Telmo,5199132,Gabriel,,San Telmo,-34.62043,-58.37435,Private room,3184,2,4,2020-02-03,0.14,3,299,0,
35711300,Departamento en el barrio de Núñez-Belgrano 5A,193779053,Mariela,,Nuñez,-34.55319,-58.46595,Entire home/apt,2985,4,5,2019-08-30,0.18,2,83,0,
35717363,TREMENDA UBICACIÓN! FUNCIONA TODO!,267916394,Mariano,,Recoleta,-34.59151,-58.41032,Entire home/apt,4477,1,1,2019-07-22,0.04,1,88,0,
35733584,Palermo Soho.  Calm & bright.  Trendy area.,268787135,Martin,,Palermo,-34.5822,-58.4248,Entire home/apt,2087,10,9,2019-11-17,0.32,1,335,0,
35736851,"Departamento centro,amplio, luminoso !!",247402649,Carolina,,Balvanera,-34.61165,-58.39574,Entire home/apt,1996,6,76,2021-02-14,2.68,1,164,13,
35740051,Casa de villa urquiza,251725979,Carmen,,Villa Urquiza,-34.58095,-58.48719,Shared room,800,15,0,,,1,180,0,
35740366,Excelente departamento en el corazón de Belgrano,82741995,Maria Susana,,Belgrano,-34.56893,-58.45742,Entire home/apt,3482,3,3,2019-09-01,0.11,1,298,0,
35740607,Amazing place at the heart of Recoleta,6042919,Blanca Elena,,Recoleta,-34.59413,-58.39294,Entire home/apt,2288,3,25,2019-10-25,0.88,2,298,7,
35741677,Estudio cordoba  soleado y silencioso,261566292,Mariela,,Balvanera,-34.60065,-58.40794,Entire home/apt,2985,3,12,2020-03-13,0.52,1,88,0,
35744456,Increíble dpto en Palermo c/vista al Río y cochera,268881776,Camila,,Palermo,-34.57614,-58.43041,Entire home/apt,5727,1,45,2020-01-29,1.62,1,121,0,
35744570,Best place in Recoleta and Palermo,5648755,Federico,,Recoleta,-34.58702,-58.40262,Entire home/apt,3482,1,35,2020-02-05,1.26,5,209,0,
35745057,Live Buenos Aires from the best location.,268885224,Ezequiel Dario,,Monserrat,-34.60888,-58.37684,Entire home/apt,2288,2,37,2020-03-10,1.31,1,335,0,
35755429,Lugar central de la ciudad!,8389990,Pablo,,San Nicolas,-34.60512,-58.39064,Entire home/apt,2981,3,1,2019-06-17,0.03,1,0,0,
35764123,Recoleta. Apartamento entero c/jardin. Impecable!!,121757989,Alejandra,,Recoleta,-34.5898,-58.40711,Entire home/apt,1990,7,0,,,2,179,0,
35764414,ToWer Apart Palermo Queen. Gym/amenities,60600589,Fernando,,Almagro,-34.59795,-58.42483,Entire home/apt,4974,3,15,2019-06-24,0.54,1,96,0,
35765699,Departamento ideal para cumplir tus sueños,96687181,Monica,,Versalles,-34.62953,-58.52782,Entire home/apt,2200,1,5,2019-11-03,0.18,1,85,0,
35767141,"Comfortable apartment in Palermo, zone the Cañitas",261335148,Andres,,Palermo,-34.56764,-58.4367,Entire home/apt,9937,2,1,2019-06-30,0.04,1,179,0,
35768008,Amplio Departamento    / balcón / Recoleta,245370502,Jose Luis,,Recoleta,-34.59724,-58.39731,Entire home/apt,1592,4,35,2021-09-24,1.23,2,83,15,
35768410,Apartamento en elegante y estratégica zona de BsAs,269078910,Adriana & Andrés,,Retiro,-34.59391,-58.38056,Entire home/apt,1361,2,13,2020-02-10,0.46,1,263,1,
35770478,Depto. en lo mejor de Palermo (TPYN) Standard,258557548,Alejandro,,Palermo,-34.57771,-58.42417,Entire home/apt,2286,1,2,2019-08-20,0.07,4,289,0,
35770625,Habitación privada en un PH en Buenos Aires,269103259,Cristina,,Coghlan,-34.55772,-58.47691,Private room,995,1,1,2019-08-06,0.04,1,365,0,
35770866,Dept en la mejor zona de Palermo (TPYN) Deluxe,258557548,Alejandro,,Palermo,-34.57876,-58.42384,Entire home/apt,2981,1,2,2019-08-19,0.07,4,288,0,
35771123,Excelente dept. en Palermo (TPYN) Superior,258557548,Alejandro,,Palermo,-34.57771,-58.42417,Entire home/apt,2782,1,2,2019-07-16,0.07,4,288,0,
35787956,Práctico estudio en Monserrat,16133446,Luis & Florencia,,Monserrat,-34.61376,-58.38242,Entire home/apt,1592,22,2,2020-07-04,0.10,52,306,0,
35793441,NewApart in Palermo with balcony and swimmingpool,127560238,Dominique,,Palermo,-34.57705,-58.43447,Entire home/apt,4969,5,0,,,2,273,0,
35794789,Cuarto con colchón hotelero Queen. Tv y Aire.,135690442,Agustin,,Almagro,-34.60864,-58.42533,Private room,4477,1,0,,,1,365,0,
35796151,FANTASTICA SUITE UBICACION+CONFORT+PRECIO,5199132,Gabriel,,San Telmo,-34.61995,-58.37622,Private room,2499,2,5,2020-02-28,0.18,3,299,0,
35796404,Habitaciones Exclusivas en casa de Familia,269282495,Sergio,,Villa Crespo,-34.58935,-58.43877,Private room,900,4,0,,,2,365,0,
35798500,Modern Apartment in Recoleta I,157553332,Luis Federico (Fede),,Recoleta,-34.59175,-58.40177,Entire home/apt,3340,2,24,2019-12-11,0.85,24,325,0,
35799639,Monoambiente (Estudio) EXCELENTE ZONA!,49777551,Javi,,Belgrano,-34.55909,-58.46624,Shared room,990,1,1,2019-07-26,0.04,1,365,0,
35799908,STUDIO IN PALERMO HOLLYWOOD VI,10832119,Ari,,Palermo,-34.58703,-58.43805,Entire home/apt,1142,2,61,2021-01-18,2.21,31,335,33,
35801326,PH  ANTIQUE RECOLETA,269317262,Tobias Jose,,Recoleta,-34.59358,-58.4087,Shared room,2189,1,0,,,1,364,0,
35801783,Best Palermo SOHO,17303651,Ana,,Palermo,-34.59261,-58.42711,Entire home/apt,2288,30,0,,,10,359,0,
35804895,Un estilo único en la mejor ubicación de Recoleta,169442510,Luciano,,Recoleta,-34.59019,-58.38779,Entire home/apt,9949,1,0,,,1,179,0,
35805967,Habitación privada con desayuno.,247279299,Pedro,,Retiro,-34.59485,-58.37964,Private room,1393,1,32,2020-03-02,1.16,1,365,0,
35807145,Cálido y luminoso monoambiente en Villa Urquiza,269364731,Alina,,Villa Pueyrredon,-34.57986,-58.49497,Entire home/apt,1890,10,6,2020-03-14,0.23,1,348,1,
35821312,Apartamento dos ambientes,269460264,Emanuel,,Villa Devoto,-34.59935,-58.50132,Entire home/apt,1670,3,6,2019-07-15,0.21,1,362,0,
35823587,Habitación privada en Recoleta,87341379,Efe,,Retiro,-34.59426,-58.38592,Private room,2487,2,0,,,2,364,0,
35824229,Luxury Palermo Design Super Location,638545,Luisa,,Palermo,-34.58594,-58.41801,Entire home/apt,3478,5,4,2019-12-16,0.18,4,233,0,
35825968,PALERMO HOLLYWOOD - 1BR new apartment with pool,19637246,Nati & Juli,,Palermo,-34.5831,-58.43747,Entire home/apt,3979,1,32,2020-02-23,1.14,30,43,8,
35826515,Departamento entero con 2 cuartos en Recoleta!,87341379,Efe,,Retiro,-34.59471,-58.38579,Entire home/apt,1791,30,0,,,2,363,0,
35828855,"Abasto, Corrientes y Gallo 3 pax",3882929,Florencia,,Balvanera,-34.60523,-58.41278,Entire home/apt,2388,3,4,2020-03-17,0.15,8,173,0,
35833408,Theatre and Tango in Buenos Aires,57885963,Cristian,,Balvanera,-34.6045,-58.41296,Entire home/apt,2288,5,5,2019-12-17,0.18,1,89,0,
35834478,La Casa de Helena,4110295,Casa,,Retiro,-34.59307,-58.37865,Entire home/apt,3780,3,0,,,2,364,0,
35835799,"Dpto excelente, moderno y canchero, Belgrano.",57493427,Facundo Adrian,,Belgrano,-34.55654,-58.46409,Entire home/apt,2885,2,18,2021-03-21,0.64,3,299,5,
35836177,"Departamento de 130 m2, en pleno centro de Bs As!",25029498,Victor,,Balvanera,-34.61165,-58.40378,Entire home/apt,4974,7,4,2020-02-29,0.16,2,87,0,
